ct,earfcn_dl,earfcn_ul,rf_state,band,bandwidth,plmn,tac,cell_id,esm_cause,drx,rsrp,rsrq,rssi,l2w,ri,cqi,status,sub_status,rrc,svc,sinr,tx_pwr,tmsi,ip,avg_rsrp,antbar,imsi,missdn,time_boot_ms,lat,lon,alt,vx,vy,vz,hdg,relative_alt
20220901T054155,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,10.4,13,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,884640,379869559,1287494394,5420,0,0,0,65535,212
20220901T054157,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.6,22,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,886972,379869557,1287494394,5410,0,0,0,65535,209
20220901T054159,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.8,6,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,888970,379869554,1287494394,5410,0,0,0,65535,208
20220901T054201,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.8,7,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,891300,379869552,1287494395,5420,0,0,0,65535,218
20220901T054203,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.2,14,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,893300,379869551,1287494395,5390,0,0,0,65535,183
20220901T054205,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.8,13,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,895630,379869551,1287494395,5360,0,0,0,65535,156
20220901T054208,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.8,8,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,897628,379869549,1287494397,5340,0,0,0,65535,131
20220901T054210,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.8,7,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,899625,379869549,1287494398,5350,0,0,0,65535,142
20220901T054212,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.8,4,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,901957,379869552,1287494398,5410,0,0,0,65535,200
20220901T054214,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.8,15,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,903955,379869556,1287494401,5420,0,0,0,65535,218
20220901T054216,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.8,0,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,906285,379869559,1287494403,5500,0,0,0,65535,295
20220901T054218,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.6,14,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,908285,379869561,1287494404,5570,0,0,0,65535,364
20220901T054220,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.8,8,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,910282,379869563,1287494404,5520,0,0,0,65535,315
20220901T054223,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.8,12,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,912612,379869565,1287494404,5530,0,0,0,65535,324
20220901T054225,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.6,23,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,914610,379869566,1287494402,5520,0,0,0,65535,317
20220901T054227,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21,8,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,916942,379869568,1287494399,5470,0,0,0,65535,260
20220901T054229,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.4,12,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,918940,379869571,1287494396,5460,0,0,0,65535,252
20220901T054231,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.4,12,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,921270,379869574,1287494392,5460,0,0,0,65535,256
20220901T054233,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.2,14,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,923268,379869578,1287494390,5420,0,0,0,65535,213
20220901T054235,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,16.4,6,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,925268,379869580,1287494387,5460,0,0,0,65535,256
20220901T054238,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,16.4,15,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,927597,379869584,1287494381,5480,0,0,0,65535,270
20220901T054240,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.4,22,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,929595,379869586,1287494376,5470,0,0,0,65535,262
20220901T054242,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,14.2,18,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,931928,379869587,1287494373,5490,0,0,0,65535,284
20220901T054244,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.2,5,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,933925,379869588,1287494372,5480,0,0,0,65535,279
20220901T054246,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.2,15,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,936255,379869590,1287494369,5530,0,0,0,65535,322
20220901T054248,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.8,14,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,938255,379869594,1287494367,5530,0,0,0,65535,328
20220901T054250,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.2,14,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,940585,379869599,1287494362,5500,0,0,0,65535,294
20220901T054253,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.2,0,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,942582,379869602,1287494357,5440,0,0,0,65535,238
20220901T054255,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.2,14,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,944580,379869605,1287494354,5430,0,0,0,65535,224
20220901T054257,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.6,8,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,946912,379869607,1287494348,5340,0,0,0,65535,139
20220901T054259,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.6,10,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,948910,379869609,1287494346,5330,0,0,0,65535,127
20220901T054301,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.6,5,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,951240,379869612,1287494341,5340,0,0,0,65535,130
20220901T054303,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17,5,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,953240,379869617,1287494336,5340,0,0,0,65535,139
20220901T054305,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.6,3,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,955237,379869620,1287494332,5310,0,0,0,65535,102
20220901T054308,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17.6,8,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,957568,379869625,1287494332,5340,0,0,0,65535,131
20220901T054310,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.6,13,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,959565,379869626,1287494329,5310,0,0,0,65535,107
20220901T054312,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.6,9,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,961897,379869627,1287494326,5300,0,0,0,65535,94
20220901T054314,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.2,8,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,963895,379869629,1287494325,5370,0,0,0,65535,163
20220901T054316,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.2,13,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,966225,379869630,1287494323,5380,0,0,0,65535,177
20220901T054318,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.4,6,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,968225,379869631,1287494323,5360,0,0,0,65535,155
20220901T054320,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.4,13,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,970222,379869631,1287494322,5420,0,0,0,65535,212
20220901T054322,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.4,0,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,972552,379869633,1287494319,5470,0,0,0,65535,266
20220901T054325,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.6,10,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,974550,379869633,1287494318,5490,0,0,0,65535,283
20220901T054327,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,16.2,5,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,976882,379869630,1287494318,5500,0,0,0,65535,299
20220901T054329,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.2,6,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,978880,379869624,1287494317,5470,0,0,0,65535,266
20220901T054331,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.2,8,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,981210,379869620,1287494317,5590,0,0,0,65535,384
20220901T054333,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.4,19,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,983210,379869618,1287494318,5580,0,0,0,65535,375
20220901T054335,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.6,5,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,985540,379869614,1287494320,5670,0,0,0,65535,468
20220901T054338,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.6,13,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,987537,379869611,1287494323,5570,0,0,0,65535,364
20220901T054340,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.6,14,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,989535,379869606,1287494324,5500,0,0,0,65535,294
20220901T054342,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,10.6,14,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,991868,379869601,1287494324,5420,0,0,0,65535,219
20220901T054344,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.8,21,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,993865,379869596,1287494324,5430,0,0,0,65535,225
20220901T054346,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.8,6,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,996195,379869593,1287494324,5420,0,0,0,65535,210
20220901T054348,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.8,6,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,998195,379869589,1287494326,5400,0,0,0,65535,191
20220901T054350,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.6,7,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1000525,379869588,1287494330,5390,0,0,0,65535,186
20220901T054353,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.6,10,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1002522,379869586,1287494333,5400,0,0,0,65535,195
20220901T054355,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.8,14,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1004853,379869583,1287494338,5380,0,0,0,65535,176
20220901T054357,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,17,10,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1006852,379869583,1287494339,5380,0,0,0,65535,171
20220901T054359,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.8,5,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1008850,379869582,1287494344,5380,0,0,0,65535,179
20220901T054401,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.8,8,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1011180,379869581,1287494350,5380,0,0,0,65535,170
20220901T054403,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.6,9,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1013178,379869580,1287494354,5390,0,0,0,65535,181
20220901T054405,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.4,15,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1015510,379869580,1287494360,5390,0,0,0,65535,184
20220901T054408,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.4,19,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1017507,379869581,1287494365,5390,0,0,0,65535,189
20220901T054410,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.8,15,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1019840,379869582,1287494373,5400,0,0,0,65535,192
20220901T054412,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.8,12,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1021837,379869582,1287494380,5470,0,0,0,65535,267
20220901T054414,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20,7,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1023835,379869584,1287494385,5510,0,0,0,65535,301
20220901T054416,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20,6,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1026165,379869585,1287494392,5520,0,0,0,65535,317
20220901T054418,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,19.4,6,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1028165,379869588,1287494397,5550,0,0,0,65535,349
20220901T054420,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.4,12,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1030495,379869590,1287494400,5590,0,0,0,65535,380
20220901T054422,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,18.4,8,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1032493,379869592,1287494406,5570,0,0,0,65535,368
20220901T054425,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.4,13,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1034825,379869595,1287494413,5550,0,0,0,65535,348
20220901T054427,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.6,4,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1036822,379869597,1287494420,5580,0,0,0,65535,371
20220901T054429,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20,11,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1038820,379869600,1287494423,5570,0,0,0,65535,364
20220901T054431,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20,6,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1041150,379869604,1287494428,5540,0,0,0,65535,339
20220901T054433,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,20.4,14,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1043150,379869606,1287494433,5580,0,0,0,65535,379
20220901T054435,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,14.6,6,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1045480,379869606,1287494435,5500,0,0,0,65535,290
20220901T054438,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,14.6,5,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1047478,379869606,1287494437,5470,0,0,0,65535,267
20220901T054440,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,21.6,7,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1049808,379869607,1287494441,5460,0,0,0,65535,254
20220901T054442,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,15.2,5,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1051807,379869607,1287494440,5440,0,0,0,65535,230
20220901T054444,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,15.4,13,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1053805,379869605,1287494438,5410,0,0,0,65535,203
20220901T054446,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,15.4,14,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1056135,379869600,1287494436,5420,0,0,0,65535,212
20220901T054448,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,16,19,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1058135,379869597,1287494435,5410,0,0,0,65535,205
20220901T054450,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,14.8,8,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1060465,379869591,1287494433,5350,0,0,0,65535,143
20220901T054452,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,14.8,7,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1062462,379869585,1287494432,5320,0,0,0,65535,118
20220901T054455,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,15.6,7,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1064460,379869578,1287494432,5290,0,0,0,65535,84
20220901T054457,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,16.2,7,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1066792,379869574,1287494433,5340,0,0,0,65535,136
20220901T054459,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,16.2,7,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1068790,379869571,1287494436,5350,0,0,0,65535,146
20220901T054501,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,16.2,19,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1071120,379869566,1287494438,5310,0,0,0,65535,101
20220901T054503,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,15.6,14,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1073118,379869564,1287494440,5300,0,0,0,65535,93
20220901T054505,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-88,-9,-58,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,12.8,6,dfac4192,223.55.215.218,-88,4,4.50E+14,1227091531,1075450,379869565,1287494440,5320,0,0,0,65535,116
