ct,earfcn_dl,earfcn_ul,rf_state,band,bandwidth,plmn,tac,cell_id,esm_cause,drx,rsrp,rsrq,rssi,l2w,ri,cqi,status,sub_status,rrc,svc,sinr,tx_pwr,tmsi,ip,avg_rsrp,antbar,imsi,missdn,time_boot_ms,lat,lon,alt,vx,vy,vz,hdg,relative_alt
20220901T094452,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-71,-11,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,11.6,0,dfc44192,27.172.151.250,-71,4,4.50E+14,1227091531,645025,379525432,1287700063,115290,0,0,0,65535,111730
20220901T094454,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7.2,-12,dfc44192,27.172.151.250,-71,4,4.50E+14,1227091531,647355,379525008,1287700074,121150,0,0,0,65535,117597
20220901T094456,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,9.2,-8,dfc44192,27.172.151.250,-71,4,4.50E+14,1227091531,649355,379524646,1287700081,126140,0,0,0,65535,122583
20220901T094458,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,9.2,-12,dfc44192,27.172.151.250,-72,4,4.50E+14,1227091531,651685,379524223,1287700092,131970,0,0,0,65535,128410
20220901T094501,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-45,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,8.4,-9,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,653683,379523862,1287700099,136980,0,0,0,65535,133423
20220901T094503,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.8,0,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,655680,379523501,1287700104,141970,0,0,0,65535,138411
20220901T094505,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.6,0,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,658012,379523077,1287700118,147810,0,0,0,65535,144258
20220901T094507,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.6,0,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,660010,379522716,1287700126,152790,0,0,0,65535,149237
20220901T094509,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.4,8,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,662340,379522292,1287700133,158560,0,0,0,65535,155000
20220901T094511,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.6,3,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,664340,379521927,1287700136,163560,0,0,0,65535,160005
20220901T094513,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.6,0,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,666337,379521569,1287700152,168630,0,0,0,65535,165078
20220901T094515,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,8.4,-5,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,668668,379521145,1287700160,174310,0,0,0,65535,170758
20220901T094518,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.2,1,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,670665,379520782,1287700162,179330,0,0,0,65535,175771
20220901T094520,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5,12,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,672998,379520362,1287700177,185240,0,0,0,65535,181688
20220901T094522,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5,0,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,674995,379519999,1287700185,190250,0,0,0,65535,186694
20220901T094524,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7.8,0,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,676993,379519635,1287700190,195290,0,0,0,65535,191731
20220901T094526,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,13,-3,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,679325,379519212,1287700203,201070,0,0,0,65535,197513
20220901T094528,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,13,0,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,681324,379518854,1287700208,206040,0,0,0,65535,202486
20220901T094530,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5,0,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,683652,379518664,1287700220,208470,0,0,0,65535,204919
20220901T094532,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,9.2,-4,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,685650,379518665,1287700289,208510,0,0,0,65535,204954
20220901T094536,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7,0,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,687648,379518665,1287700739,208610,0,0,0,65535,205058
20220901T094537,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7,6,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,689980,379518656,1287701444,208720,0,0,0,65535,205169
20220901T094539,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6.4,-1,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,691977,379518624,1287702112,208620,0,0,0,65535,205060
20220901T094541,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.2,-3,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,694308,379518563,1287702929,208570,0,0,0,65535,205011
20220901T094543,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-76,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.2,5,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,696308,379518491,1287703652,208560,0,0,0,65535,205002
20220901T094545,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0,0,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,698637,379518384,1287704516,208510,0,0,0,65535,204952
20220901T094547,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.4,1,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,700635,379518270,1287705265,208530,0,0,0,65535,204972
20220901T094550,2500,20500,RXTX,5,10,45005,1810,149695-03(324),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.8,6,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,702635,379518131,1287706016,208510,0,0,0,65535,204954
20220901T094552,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.8,7,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,704965,379517946,1287706891,208490,0,0,0,65535,204938
20220901T094554,2500,20500,RXTX,5,10,45005,1810,149695-03(324),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1,4,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,706962,379517766,1287707634,208500,0,0,0,65535,204944
20220901T094556,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1,3,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,709293,379517530,1287708503,208510,0,0,0,65535,204950
20220901T094558,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1,0,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,711293,379517304,1287709231,208550,0,0,0,65535,204994
20220901T094600,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.6,0,dfc44192,27.172.151.250,-76,4,4.50E+14,1227091531,713625,379517011,1287710079,208510,0,0,0,65535,204958
20220901T094602,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-2,3,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,715620,379516743,1287710790,208530,0,0,0,65535,204972
20220901T094605,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-0.6,5,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,717618,379516456,1287711492,208530,0,0,0,65535,204973
20220901T094607,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-0.6,-3,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,719950,379516094,1287712293,208520,0,0,0,65535,204965
20220901T094609,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1.4,0,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,721948,379515765,1287712968,208560,0,0,0,65535,205001
20220901T094611,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.6,-3,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,724280,379515355,1287713733,208520,0,0,0,65535,204962
20220901T094613,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.6,-2,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,726277,379514987,1287714370,208540,0,0,0,65535,204988
20220901T094615,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.8,0,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,728275,379514600,1287714991,208520,0,0,0,65535,204968
20220901T094617,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.8,-2,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,730605,379514128,1287715698,208510,0,0,0,65535,204957
20220901T094620,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.8,8,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,732605,379513704,1287716283,208540,0,0,0,65535,204988
20220901T094622,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1.8,11,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,734935,379513191,1287716938,208560,0,0,0,65535,205007
20220901T094624,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.6,11,dfc44192,27.172.151.250,-81,4,4.50E+14,1227091531,736935,379512735,1287717481,208580,0,0,0,65535,205025
20220901T094626,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2.4,5,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,739265,379512183,1287718087,208550,0,0,0,65535,204991
20220901T094628,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2.4,3,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,741262,379511696,1287718584,208550,0,0,0,65535,204995
20220901T094630,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3,-3,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,743260,379511196,1287719057,208560,0,0,0,65535,205008
20220901T094632,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-0.6,2,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,745590,379510594,1287719583,208570,0,0,0,65535,205019
20220901T094634,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-0.6,4,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,747590,379510066,1287720011,208540,0,0,0,65535,204983
20220901T094637,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.6,17,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,749920,379509436,1287720478,208560,0,0,0,65535,205001
20220901T094639,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1.4,15,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,751918,379508885,1287720852,208490,0,0,0,65535,204933
20220901T094641,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.2,6,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,753915,379508324,1287721201,208490,0,0,0,65535,204934
20220901T094643,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.2,-3,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,756246,379507658,1287721572,208560,0,0,0,65535,205004
20220901T094645,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0,-3,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,758246,379507078,1287721874,208550,0,0,0,65535,204994
20220901T094647,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.4,-3,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,760575,379506390,1287722181,208480,0,0,0,65535,204927
20220901T094649,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.4,15,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,762575,379505793,1287722422,208560,0,0,0,65535,205007
20220901T094652,2500,20500,RXTX,5,10,45005,1810,149691-27(321),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1.2,0,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,764905,379505090,1287722664,208610,0,0,0,65535,205050
20220901T094654,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4,13,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,766902,379504480,1287722846,208520,0,0,0,65535,204965
20220901T094656,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1,8,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,768900,379503867,1287723003,208570,0,0,0,65535,205012
20220901T094658,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1,20,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,771235,379503144,1287723144,208450,0,0,0,65535,204894
20220901T094700,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2.8,7,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,773235,379502526,1287723237,208560,0,0,0,65535,205001
20220901T094702,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.2,22,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,775560,379501800,1287723313,208500,0,0,0,65535,204946
20220901T094704,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.2,5,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,777558,379501175,1287723347,208510,0,0,0,65535,204953
20220901T094707,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.4,5,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,779890,379500442,1287723353,208560,0,0,0,65535,205007
20220901T094709,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.8,4,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,781887,379499817,1287723328,208540,0,0,0,65535,204987
20220901T094711,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5,4,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,784218,379499090,1287723265,208570,0,0,0,65535,205012
20220901T094713,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5,3,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,786218,379498469,1287723178,208540,0,0,0,65535,204989
20220901T094715,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.6,0,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,788215,379497849,1287723065,208570,0,0,0,65535,205012
20220901T094717,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7.6,4,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,790545,379497132,1287722902,208550,0,0,0,65535,204998
20220901T094719,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7.6,12,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,792543,379496521,1287722728,208530,0,0,0,65535,204973
20220901T094722,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.6,12,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,794875,379495815,1287722496,208560,0,0,0,65535,205005
20220901T094724,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3,4,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,796873,379495218,1287722266,208520,0,0,0,65535,204967
20220901T094726,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4,1,dfc44192,27.172.151.250,-82,4,4.50E+14,1227091531,798870,379494625,1287722009,208530,0,0,0,65535,204972
20220901T094728,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4,5,dfc44192,27.172.151.250,-79,4,4.50E+14,1227091531,801202,379493943,1287721679,208520,0,0,0,65535,204960
20220901T094730,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2,6,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,803200,379493368,1287721367,208550,0,0,0,65535,204990
20220901T094732,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.8,9,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,805535,379492709,1287720970,208560,0,0,0,65535,205000
20220901T094734,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.8,4,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,807535,379492153,1287720606,208520,0,0,0,65535,204967
20220901T094737,2500,20500,RXTX,5,10,45005,1810,148922-23(281),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3,11,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,809527,379491609,1287720217,208520,0,0,0,65535,204967
20220901T094739,2500,20500,RXTX,5,10,45005,1810,148921-19(295),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.4,12,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,811858,379490989,1287719731,208530,0,0,0,65535,204978
20220901T094741,2500,20500,RXTX,5,10,45005,1810,148921-19(295),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3,5,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,813855,379490469,1287719291,208500,0,0,0,65535,204949
20220901T094743,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3,0,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,816187,379489879,1287718746,208540,0,0,0,65535,204985
20220901T094745,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2.4,0,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,818185,379489385,1287718255,208520,0,0,0,65535,204968
20220901T094747,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.6,-1,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,820183,379488909,1287717746,208510,0,0,0,65535,204959
20220901T094749,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.6,2,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,822515,379488369,1287717124,208530,0,0,0,65535,204973
20220901T094751,2500,20500,RXTX,5,10,45005,1810,148922-31(273),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2,0,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,824512,379487924,1287716566,208560,0,0,0,65535,205002
20220901T094754,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.2,14,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,826843,379487422,1287715895,208540,0,0,0,65535,204987
20220901T094756,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2,14,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,828840,379487007,1287715299,208560,0,0,0,65535,205005
20220901T094758,2500,20500,RXTX,5,10,45005,1810,149693-07(322),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2,8,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,831175,379486550,1287714578,208530,0,0,0,65535,204978
20220901T094800,2500,20500,RXTX,5,10,45005,1810,149695-03(324),0,640,-77,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.2,9,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,833170,379486173,1287713945,208540,0,0,0,65535,204986
20220901T094802,2500,20500,RXTX,5,10,45005,1810,149695-03(324),0,640,-82,-11,-52,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.4,-2,dfc44192,27.172.151.250,-77,4,4.50E+14,1227091531,835500,379485757,1287713183,208500,0,0,0,65535,204940
